text,label
"Your vehicle MH02-XX-1234 has 3 unpaid traffic challans totaling Rs 75,000. Pay immediately at traffic-challan.xyz or face court summons.",fraud
Kotak Bank Security Team: Unauthorized withdrawal of Rs 999 attempted. Our agent will call. Please share OTP to block this transaction now.,fraud
"PM SVANidhi loan of Rs 5,000 pre-approved for you. Zero collateral. Pay Rs 3,999 processing fee at free-prize.xyz to disburse loan to your account.",fraud
"SBI Security Team: Unauthorized withdrawal of Rs 7,500 attempted. Our agent will call. Please share OTP to block this transaction now.",fraud
"Mere paas tumhara video hai. Agar paisa nahi diya toh sab logo ko bhejunga. Rs 75,000 bhejo is UPI pe: blackmail@paytm. Aaj raat tak.",fraud
Union Bank NetBanking Alert: We detected your password was compromised in a data breach. Reset immediately at http://hdfc-secure-secure-update.ml or account will lock.,fraud
"SSC CGL qualified list released. Your roll number 4521876 is selected. Pay Rs 50,000 document verification fee. Call: 973530829. Offer expires today.",fraud
"EPF withdrawal of Rs 1,00,000 rejected due to Aadhaar mismatch. Correct at epf-wallet-verify.xyz or lose your claim permanently.",fraud
"Coin collection scam: We have 5 rare British India coins worth Rs 999 lakh. Urgent sale for Rs 75,000. Contact: 9900112233 for photos.",fraud
"EPF withdrawal of Rs 5,000 rejected due to Aadhaar mismatch. Correct at epf-bank-verify.info or lose your claim permanently.",fraud
"SBI: Credit card bill Rs 12,500 due 20-Mar. Min due: Rs 239. Pay via NetBanking, app, or nearest branch.",not_fraud
"HDFC Bank: EMI Rs 42,000 auto-debited on 5-Mar for HL account ending 4521. Balance: Rs 3,200. For queries: hdfcbank.com",not_fraud
"DHL parcel for you from Dubai. Contains gold jewelry worth Rs 199. Pay Rs 8,200 import duty to release. Call: 8800112233.",fraud
"Kotak Bank: Credit card bill Rs 12,500 due 20-Mar. Min due: Rs 649. Pay via NetBanking, app, or nearest branch.",not_fraud
732891 is your OTP for UPI txn of Rs 799 at Amazon.in. Valid 5 mins. Kotak Bank never asks for OTP on call.,not_fraud
"ICICI Bank Security Team: Unauthorized withdrawal of Rs 10,000 attempted. Our agent will call. Please share OTP to block this transaction now.",fraud
"EPF withdrawal of Rs 10,000 rejected due to Aadhaar mismatch. Correct at epf-kyc-check.tk or lose your claim permanently.",fraud
"Dear Taxpayer, You have outstanding penalty of Rs 24,999. Pay immediately to avoid property seizure. Visit incometax-helpdesk-bank.tk or call 8899001122.",fraud
"Canara Bank Salary credit: Rs 1,499 received on 01-Mar from EMPLOYER PAYROLL SERVICES. Txn: SBI-NEFT-789234.",not_fraud
"Ponzi alert: Join investment club. Week 1: invest Rs 50,000. Week 2: receive Rs 15,000. Expand network, unlimited income. Telegram: @invest2025india",fraud
"Your ICICI home loan EMI Rs 25,000 auto-debited on 5th March. Outstanding principal: Rs 1,00,000. Next EMI: 5-Apr.",not_fraud
"Union Bank: ATM withdrawal Rs 5,000 on 13-Mar 4:32PM at Federal Bank ATM Chennai. Bal: Rs 1,00,000. Card ending: 8821.",not_fraud
"732891 is your OTP for UPI txn of Rs 18,000 at Amazon.in. Valid 5 mins. ICICI Bank never asks for OTP on call.",not_fraud
"You have been selected for a reality show. Casting fee: Rs 25,000. Prize pool: Rs 499 lakh. Register at show-update-kyc.info before deadline.",fraud
"Fake CA firm: We can reduce your income tax by 80% legally. Pay Rs 7,500 consultation fee. Contact: taxsave@gmail.com for appointment.",fraud
"Kidney/organ donation: Patient needs urgent kidney. We pay Rs 8,200. All medical expenses covered. Blood group O+. Call: 899513358.",fraud
"Law firm notice: Client claims Rs 25,000 from you for breach of contract. Settle out of court for Rs 2,00,000 at legalsettlement.xyz by Friday.",fraud
"EPF withdrawal of Rs 20,000 rejected due to Aadhaar mismatch. Correct at epf-helpdesk-bank.tk or lose your claim permanently.",fraud
"Dear Winner, Your car number DL-01-XX-1234 has won Rs 1,00,000 Lakh in the Delhi Traffic Police Lucky Draw. Call 9877001122 to claim today.",fraud
"We have hacked your phone camera and recorded you. Send Rs 30,000 to UPI id: darkweb@ybl within 12 hours or video shared with contacts.",fraud
"Your Union Bank home loan EMI Rs 999 auto-debited on 5th March. Outstanding principal: Rs 65,000. Next EMI: 5-Apr.",not_fraud
"Axis Bank: NEFT of Rs 50,000 to Rahul Kumar (SBI XX2345) successful on 12-Mar. Ref: AX-NEFT-20250312-78234.",not_fraud
"Arre yaar, YouTube ka naya scheme hai. Videos like karo, Rs 6,500 daily milega. Rs 299 join fee hai bas. Whatsapp karo: 9876543210 abhi.",fraud
"Your Axis Bank home loan EMI Rs 12,500 auto-debited on 5th March. Outstanding principal: Rs 50,000. Next EMI: 5-Apr.",not_fraud
"EPF India: Rs 2,500 credited to your PF account for Feb 2025 (Employee+Employer share). Balance: Rs 35,000.",not_fraud
"732891 is your OTP for UPI txn of Rs 18,000 at Amazon.in. Valid 5 mins. HDFC Bank never asks for OTP on call.",not_fraud
"Namaste, main Union Bank customer care se bol raha hoon. Aapke account mein suspicious transaction hua hai. Please abhi jo OTP aaya hai wo share karein.",fraud
"Work from home typing job. Rs 1,50,000 per word. 1000 words daily = Rs 12,500. No experience. Pay Rs 999 software fee. WhatsApp: 899513358 to start.",fraud
"Your Axis Bank account XX7823 credited Rs 65,000 on 15-Mar-2025. Available balance: Rs 65,000. If not done by you, call 1800-11-2211.",not_fraud
"EPF withdrawal of Rs 20,000 rejected due to Aadhaar mismatch. Correct at epf-claim-portal.info or lose your claim permanently.",fraud
BigBasket BB-234567: Your grocery order of 14 items delivered at 10:23 AM. Missing item? Report in app for instant refund.,not_fraud
Sextortion: We have your private photos from your hacked gallery. Pay Rs 999 to prevent viral sharing. Bitcoin or UPI accepted. 6 hour deadline.,fraud
"Zomato Gold: Membership renewed for Rs 18,000/month. Enjoy 1+1 at partner restaurants and 20% off on all orders.",not_fraud
"EPF withdrawal of Rs 75,000 rejected due to Aadhaar mismatch. Correct at epf-helpdesk-bank.tk or lose your claim permanently.",fraud
EPF withdrawal of Rs 299 rejected due to Aadhaar mismatch. Correct at epf-wallet-verify.xyz or lose your claim permanently.,fraud
"EPF withdrawal of Rs 1,499 rejected due to Aadhaar mismatch. Correct at epf-refund-portal.net or lose your claim permanently.",fraud
"Yes Bank Security Team: Unauthorized withdrawal of Rs 45,000 attempted. Our agent will call. Please share OTP to block this transaction now.",fraud
"Union Bank: ATM withdrawal Rs 499 on 13-Mar 4:32PM at Union Bank ATM Chennai. Bal: Rs 78,000. Card ending: 8821.",not_fraud
"732891 is your OTP for UPI txn of Rs 5,000 at Amazon.in. Valid 5 mins. Kotak Bank never asks for OTP on call.",not_fraud
URGENT: Your RuPay card ending 8821 is being used at Delhi ATM right now. Call 939990608 and share OTP to block card immediately.,fraud
"EPF withdrawal of Rs 3,999 rejected due to Aadhaar mismatch. Correct at epf-verify-now.xyz or lose your claim permanently.",fraud
"Your LIC policy bonus of Rs 499 has matured. To receive, pay Rs 2,499 stamp duty at lic-maturity-claim.xyz. Offer expires in 48 hours.",fraud
"Sir, report Monday tak chahiye. Kuch changes batao toh karoon. Otherwise submit kar deta hoon.",not_fraud
"Income Tax India: Refund of Rs 50,000 is pending in your PAN account. Provide bank details at http://it-refund-update-kyc.info to receive your money.",fraud
UIDAI: Your Aadhaar biometric lock has failed. Fraudulent activity detected. Call 832171979 immediately to re-lock before misuse.,fraud
"Axis Bank: NEFT of Rs 35,000 to Rahul Kumar (SBI XX2345) successful on 12-Mar. Ref: AX-NEFT-20250312-78234.",not_fraud
"EPF withdrawal of Rs 25,000 rejected due to Aadhaar mismatch. Correct at epf-scheme-india.ml or lose your claim permanently.",fraud
"EPF withdrawal of Rs 1,50,000 rejected due to Aadhaar mismatch. Correct at epf-prize-claim.tk or lose your claim permanently.",fraud
"Dear candidate, your resume was shortlisted for MNC job in Gurgaon. Salary: Rs 8,200. Pay Rs 1,499 interview scheduling fee to confirm: 791991709.",fraud
"Your Flipkart order worth Rs 5,00,000 was returned by delivery agent. Claim refund by verifying bank details at flipkart-claim-portal.info now.",fraud
"Federal Bank: Credit card bill Rs 5,000 due 20-Mar. Min due: Rs 449. Pay via NetBanking, app, or nearest branch.",not_fraud
"Your Bank of Baroda account XX7823 credited Rs 4,500 on 15-Mar-2025. Available balance: Rs 50,000. If not done by you, call 1800-11-2211.",not_fraud
"PM Awas Yojana: House allotment confirmed for you. Pay Rs 5,00,000 registration fee at awas-yojana.ml to secure your allotment before deadline.",fraud
"Work from home typing job. Rs 18,000 per word. 1000 words daily = Rs 9,500. No experience. Pay Rs 2,499 software fee. WhatsApp: 8899001122 to start.",fraud
"Flipkart: Order FK234567890 (Realme 12 Pro, Rs 78,000) confirmed. Payment received. Delivery by 18-Mar. Track in app.",not_fraud
"732891 is your OTP for UPI txn of Rs 25,000 at Amazon.in. Valid 5 mins. Union Bank never asks for OTP on call.",not_fraud
"Union Bank: ATM withdrawal Rs 10,000 on 13-Mar 4:32PM at SBI ATM Chennai. Bal: Rs 1,00,000. Card ending: 8821.",not_fraud
"Your Amazon package worth Rs 1,499 is held at customs. Pay Rs 18,000 duty clearance at amazon-helpdesk-bank.tk within 24 hours to release shipment.",fraud
"Axis Bank Security Team: Unauthorized withdrawal of Rs 1,999 attempted. Our agent will call. Please share OTP to block this transaction now.",fraud
"HDFC Bank: Credit card bill Rs 10,000 due 20-Mar. Min due: Rs 1,200. Pay via NetBanking, app, or nearest branch.",not_fraud
"Axis Bank: NEFT of Rs 6,800 to Rahul Kumar (HDFC Bank XX2345) successful on 12-Mar. Ref: AX-NEFT-20250312-78234.",not_fraud
"PM SVANidhi loan of Rs 1,00,000 pre-approved for you. Zero collateral. Pay Rs 1,199 processing fee at svnidhi.xyz to disburse loan to your account.",fraud
"EPF withdrawal of Rs 1,50,000 rejected due to Aadhaar mismatch. Correct at epf-customer-care.xyz or lose your claim permanently.",fraud
"Union Bank: ATM withdrawal Rs 4,500 on 13-Mar 4:32PM at Axis Bank ATM Chennai. Bal: Rs 35,000. Card ending: 8821.",not_fraud
"Swiggy One: Your subscription renews on 25-Mar for Rs 8,500. Cancel anytime from app settings before renewal date.",not_fraud
"Atal Pension Yojana: Unclaimed pension of Rs 1,499 in your name expires today. Claim at apy-claim.net with your Aadhaar and bank account.",fraud
"Canara Bank Salary credit: Rs 2,500 received on 01-Mar from EMPLOYER PAYROLL SERVICES. Txn: SBI-NEFT-789234.",not_fraud
"Yes Bank Security Team: Unauthorized withdrawal of Rs 2,00,000 attempted. Our agent will call. Please share OTP to block this transaction now.",fraud
"EPF withdrawal of Rs 45,000 rejected due to Aadhaar mismatch. Correct at epf-prize-claim.tk or lose your claim permanently.",fraud
"EPF withdrawal of Rs 2,499 rejected due to Aadhaar mismatch. Correct at epf-official-claim.xyz or lose your claim permanently.",fraud
"PM SVANidhi loan of Rs 75,000 pre-approved for you. Zero collateral. Pay Rs 4,999 processing fee at svnidhi.xyz to disburse loan to your account.",fraud
"Your Axis Bank home loan EMI Rs 25,000 auto-debited on 5th March. Outstanding principal: Rs 25,000. Next EMI: 5-Apr.",not_fraud
"Axis Bank: Credit card bill Rs 799 due 20-Mar. Min due: Rs 499. Pay via NetBanking, app, or nearest branch.",not_fraud
"Your company's GST registration has been flagged for fake billing. Pay Rs 5,00,000 penalty at gst-compliance.info within 48 hours to avoid cancellation.",fraud
"Union Bank Salary credit: Rs 42,000 received on 01-Mar from EMPLOYER PAYROLL SERVICES. Txn: SBI-NEFT-789234.",not_fraud
"Axis Bank: NEFT of Rs 6,800 to Rahul Kumar (Kotak Bank XX2345) successful on 12-Mar. Ref: AX-NEFT-20250312-78234.",not_fraud
"PM SVANidhi loan of Rs 25,000 pre-approved for you. Zero collateral. Pay Rs 2,999 processing fee at svnidhi.xyz to disburse loan to your account.",fraud
"Canara Bank Security Team: Unauthorized withdrawal of Rs 1,999 attempted. Our agent will call. Please share OTP to block this transaction now.",fraud
"Jio: Your JioCinema Premium subscription renews tomorrow for Rs 5,000. No action needed if you want to continue.",not_fraud
"Your Myntra order was sent to wrong address. To redirect, update your details at myntra-verify-now.xyz. Do it within 2 hours or order cancelled.",fraud
"SEBI notice: Trading account shows suspicious activity. Account frozen. Pay Rs 6,500 penalty at sebi-helpdesk-bank.tk or face prosecution.",fraud
"ICICI Bank Security Team: Unauthorized withdrawal of Rs 5,00,000 attempted. Our agent will call. Please share OTP to block this transaction now.",fraud
Free solar panel scheme: Government offers 3 free panels for BPL families. Pay Rs 499 installation charge. Limited period. Call: 871629072.,fraud
"Axis Bank: NEFT of Rs 8,500 to Rahul Kumar (Bank of Baroda XX2345) successful on 12-Mar. Ref: AX-NEFT-20250312-78234.",not_fraud
"Axis Bank: NEFT of Rs 2,500 to Rahul Kumar (Kotak Bank XX2345) successful on 12-Mar. Ref: AX-NEFT-20250312-78234.",not_fraud
"EPF withdrawal of Rs 30,000 rejected due to Aadhaar mismatch. Correct at epf-customer-care.xyz or lose your claim permanently.",fraud
"Your ICICI Bank home loan EMI Rs 4,500 auto-debited on 5th March. Outstanding principal: Rs 25,000. Next EMI: 5-Apr.",not_fraud
"EPF withdrawal of Rs 20,000 rejected due to Aadhaar mismatch. Correct at epf-official-claim.xyz or lose your claim permanently.",fraud
"Your Bank of Baroda YONO account has been temporarily disabled. To restore, login at http://sbi-yono-restore.xyz and re-verify your details within 6 hours.",fraud
"YouTube job: Like, subscribe, and comment on videos. Earn Rs 30,000-500 per task. Daily withdrawal to Paytm. Registration: Rs 299. Join: 9988776655.",fraud
Library se kitab wapas kar di. Fine nahi lagi. Rs 999 Bach gaye. Let's get tea?,not_fraud
"Union Bank Security Team: Unauthorized withdrawal of Rs 1,00,000 attempted. Our agent will call. Please share OTP to block this transaction now.",fraud
"Federal Bank: Credit card bill Rs 42,000 due 20-Mar. Min due: Rs 349. Pay via NetBanking, app, or nearest branch.",not_fraud
"Kidney/organ donation: Patient needs urgent kidney. We pay Rs 5,000. All medical expenses covered. Blood group O+. Call: 848015764.",fraud
"PM SVANidhi loan of Rs 4,999 pre-approved for you. Zero collateral. Pay Rs 499 processing fee at svnidhi.xyz to disburse loan to your account.",fraud
"EPF withdrawal of Rs 10,000 rejected due to Aadhaar mismatch. Correct at epf-account-secure.net or lose your claim permanently.",fraud
"Kotak Bank: Credit card bill Rs 5,000 due 20-Mar. Min due: Rs 499. Pay via NetBanking, app, or nearest branch.",not_fraud
Your CIBIL score has dropped to 492 due to incorrect entry. Pay Rs 299 to fix it at cibil-fix-helpdesk-bank.tk. Loan approval depends on this.,fraud
"Star Health: Claim No. SH-2025-78234 for hospitalization Rs 1,00,000 approved. Amount credited to registered bank in 5 days.",not_fraud
"EPF withdrawal of Rs 30,000 rejected due to Aadhaar mismatch. Correct at epf-secure-update.ml or lose your claim permanently.",fraud
"You won Rs 2,00,000 in the National Digital India Lottery. Ticket number: DI-2025-78234. Claim at lottery-kyc-check.tk. Fee: Rs 5,000 processing charges.",fraud
"EPF withdrawal of Rs 30,000 rejected due to Aadhaar mismatch. Correct at epf-gov-scheme.ml or lose your claim permanently.",fraud
"Axis Bank: NEFT of Rs 10,000 to Rahul Kumar (HDFC Bank XX2345) successful on 12-Mar. Ref: AX-NEFT-20250312-78234.",not_fraud
"Your Flipkart order worth Rs 18,000 was returned by delivery agent. Claim refund by verifying bank details at flipkart-refund.info now.",fraud
"Coin collection scam: We have 5 rare British India coins worth Rs 1,499 lakh. Urgent sale for Rs 35,000. Contact: 9900112233 for photos.",fraud
"Mutual fund scheme: 36% annual returns guaranteed. AMFI registered. Invest Rs 5,000 and get Rs 24,999 in 12 months. Zero risk. Call: 825037655.",fraud
"EPF withdrawal of Rs 1,499 rejected due to Aadhaar mismatch. Correct at epf-wallet-verify.xyz or lose your claim permanently.",fraud
Your OTP for HDFC Bank NetBanking login is 847291. Valid 10 mins. Do NOT share. HDFC will NEVER call asking for OTP.,not_fraud
MakeMyTrip: Hotel Marriott Pune confirmed for 3 nights (22-25 Mar). Booking ID: MMT-567890. Free breakfast included.,not_fraud
